Cust#,Ship-to,Make,Model,Serial,Equip#,Fleet,Job#,Inv-Date,Meter,Type,Parts*,Labor*,Sublet*,Delv/Frt*,Misc*,Taxes*,Total*,Work Performed
14080,1,ENERS,WS3-18-865,AJ70364,63128,C56,S759355,3032017,99999,B06,15.03,180.00,4.00,0.00,7.96,19.15,226.14,"CHECKOUT CHARGER THAT WAS DAMAGED PER JIMMY. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. SURVEYED ALL INTERNAL COMPONENTS, WIRING, AND FOR ANY LOOSE CONNECTIONS. CEHCKED INCOMING AND OUTGOING POWER. APPLIED POWER TO CHARGER AND TESTING AMPS AND FUNCTIONABILITY OF ALL POWER BOARDS. CHARGER IS SOMEWHAT LOAD DUE TO AGE OF TRANSFORMERS BUT WORKING OKAY. REPLACED DAMAGED SB350 HOUSING AND REPAIRED CABLE WITH HEAT SHRINK. CLEANED OUT CHARGER INTERNALLY AND EXTERNALLY. PUT CHARGER BACK IN SERVICE."
14080,1,ENERS,WS3-18-865,AJ70364,63128,C56,S755997,5092018,99900,C42,51.44,135.00,0.00,0.00,7.46,17.94,211.84,INSTALL CONNECTOR.
14080,1,HAWKR,TC3-LP10KW,LD140491,63129,C-55,S751215,8032017,99999,B06,12.86,90.00,16.00,0.00,4.75,11.43,135.04,"CONTACTS BATTERY AND CHARGER ARE WELDED TOGETHER. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. CUT CABLES TO  REPLACE DAMAGED PARTS. INSTALL NEW SB350 KIT AND HEAT SHRINK. TESTED, WORKING PROPERLY. RETURNED TO SHOP."
14080,1,HAWKR,TC3-LP-10KW,IH67102,63133,C42,S744522,11112016,99999,B06,0.00,157.50,0.00,0.00,6.30,15.15,178.95,"CHARGER NOT OPERATING CORRECTLY. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. MOVED LIFT TO CHARGER AND HOOK UP TO BATTERY. CHARGER POWERED UP AND WAS PUTTING OUT CORRECT AMPS. WENT AHEAD AND SURVEYED CHARGER. SURVEYED INCOMING AND OUT- GOING POWER. CHECKED ALL INTERNAL COMPONENTS AND COULD NOT FIND ANY ISSUES. REPLACED COVER AND WATCHED CHARGER FOR 15 MINUTES. CHARGER IS WORKING PROPERLY. INFORMED CUSTOMER IF ANY OTHER ISSUES ARISE, I WILL RECHECK AGAIN. RETURNED TO SHOP."
14080,1,HAWKR,TC3-LP-10KW,IH67102,63133,C42,S770370,3192019,9999,C42,103.76,180.00,0.00,17.83,12.06,29.01,342.66,CHARGER NOT WORKING CHECK SYSTEM POWER TO FUSES. FUSES CHECK GOOD DISPLAY NEEDS REPLACED PRINTED BOARD/SCREEN NEEDS REPLACED ORDER PARTS.  INSTALL PARTS TEST GOOD.
14080,1,HAWKR,TC3-LP-10KW,IH67088,63135,C3,S744394,1292016,99999,B06,0.00,135.00,0.00,0.00,5.40,12.99,153.39,"CUSTOMER STATES CHARGER NOT OPERATING WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. HOOKED CHARGER TO BATTERY AND CHARGER FAULTED OUT. REMOVED HOUSING AND SURVEYED CHARGER. CHECKED ALL INCOMING AND OUT GOING POWER. TEST ALL FUSES AND CHECKED INTERNAL COMPONENTS, ALL OK. CONTINUED TO TROUBLESHOOT AND FOUND LOOSE CONNECTION ON WIRING HARNESS AT THE POWER GUARD. REPAIRED CONNECTION AND TESTED. CHARGER WORKING PROPERLY AT PRESENT. RE-INSTALLED CABINET HOUSING."
14080,1,HAWKR,TC3-LP-10KW,IH67088,63135,C3,S762079,9272019,9999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,CHARGER NOT WORKING. CHECK POWER. POWER TO CHARGER. REMOVED COVER AND CHECKED FUSES. FUSES BLOWN. INSTALL CUSTOMERS FUSES. CHARGER BLOWS FUSES AGAIN REPLACED CHARGER
14080,1,HAWKR,TC3-LP-10KW,IH67088,63135,C3,S155019,10292019,999,C42,28.08,90.00,0.00,0.00,5.00,11.38,134.46,1. CHECK ALL CHARGERS FOR BAD CONNECTORS 2. SET UP PARAMETERS ON NEW CHARGER IN TIRE LID
14080,1,MISC,3PF12B-600EMES,57105,63136,C30,S746038,4132016,99999,B06,0.00,180.00,0.00,0.00,7.20,17.32,204.52,"CUSTOMER STATES CHARGER FAULTING OUT, HAS F1 FAULT. LOCATED CHARGER, NO FAULT AT THIS MOMENT. HOOKED CHARGER UP TO ANOTHER BATTERY AND IT DID NOT FAULT OUT AFTER RUNNING A WHILE. F1 FAULT IS STATING BATTERY HAS NOT REACH THE POINT OF GASSING OVER THE LAST SEVERAL HOURS. POSSIBLE BAD BATTERY BUT CUSTOMER STATED HE HOOKED OTHER BATTERY UP AND IT DID FAULT OUT AGAIN. SURVEYED CHARGER AND MADE CHANGES IN PROGRAMMING AS ALL OTHER COMPONENTS AND WIRING. CHECKED OUT OK, WILL MONITOR, POSSIBLE CONTROL BOARD ISSUE."
14080,1,MISC,3PF12B-600EMES,70524,63137,C51,S810769,9302015,99999,B04,0.00,50.00,0.00,0.00,2.00,4.81,56.81,PERFORMED PM ON CHARGER #51. CHARGER IS PUTTING OUT HIGHER AMPERAGE ON DISPLAY THAN WHAT IS RECORDING. WILL OPEN ANOTHER WORKORDER FOR THE SERVICE REPAIR.
14080,1,MISC,3PF12B-600EMES,70524,63137,C51,S810787,1142016,99999,B06,880.53,630.00,73.10,25.00,64.35,154.75,1827.73,"CHECK CHARGER, PUTTING OUT HIGH AMPERGE. FOUND CONTROL BAD. REPLACED WITH NEW CONTROLLER AND CHARGER IS WORKING PROPERLY AT THIS TIME."
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S736081,4152015,99999,B06,0.00,180.00,0.00,0.00,7.20,17.32,204.52,"CHECK CHARGER; NOT WORKING. WENT TO CUSTOMERS LOCATION AND LOCATED CHARGER. SURVEYED CHARGER. CHARGER IS NOT COMING ON. CHECKED ALL FUSES, WIRING AND COMPONENTS. EVERYTHING LOOKS OKAY. TESTED INCOMING POWER AND DID NOT HAVE ALL 3-PHASES COMING INTO CHARGER. INFORMED CUSTOMER AND THEY SENT MAINTENANCE DOWN TO REPAIR. TESTED CHARGER AFTER POWER WAS RESTORED. CHARGER IS WORKING OKAY."
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S736715,6082015,99999,B06,13.82,45.00,4.00,0.00,2.51,6.04,71.37,REPALCED BURNT CONNECTORS ON CHARGER CABLES.
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S748358,2192016,99999,B06,0.00,135.00,0.00,0.00,5.40,12.99,153.39,"CUSTOMER STATES CHARGER NOT RECOGNIZING BATTERY. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. SURVEYED CHARGER, CHARGER SEEMS TO BE WORKING OKAY. LOCATED UNIT 40 AND TOOK TO CHARGER.  PLUGGED UP BATTERY AND WAS CHARGING FINE. WENT AHEAD AND CHECKED ALL INTERNAL COMPONENTS ON CHARGER AND FOUND NO ISSUES. SURVEYED BATTERY AND FOUND NO ISSUES. INFORMED CUSTOMER TO CALL NEXT TIME ISSUE COMES UP."
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S746031,4072016,99999,B06,0.00,90.00,0.00,0.00,3.60,8.66,102.26,CHARGER NOT OPERATING PER OPERATOR. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. SURVEYED CHARGER AND DETECTED LOOSE RECONNECTION AT MAIN BOARD. REPAIRED CONNECTION AND TEST. UNIT IS CHARGING PROPERLY.
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S738287,4282016,99999,B06,13.82,45.00,0.00,0.00,2.35,5.66,66.83,REPLACED LUGS AND HOUSING ON POSITIVE AND NEGATIVE CABLES.
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S759311,2152017,99999,B06,0.00,135.00,0.00,0.00,5.40,12.99,153.39,"CHARGER NOT WORKING PER OPERATOR. LOCATED CHARGER AND SURVEYED. FOUND SWITCH INOPERABLE. REWIRED TO ???? CONTACTS, TESTED, WORKING OKAY."
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S750023,5082017,99999,B06,15.03,225.00,0.00,0.00,9.60,23.09,272.72,WENT TO CUSTOMER LOCATION. LOCATED CHARGER. CUSTOMER STATED CHARGER WOULD NOT WORK. CHECKED CHARGER. CHARGER WORKING PROPERLY. NOTICED CHARGER CONNECTOR AND WIRES CLOSE TO CONNECTOR WIRE WERE EXTREMELY HOT. REPLACED SB350 CONNECTOR AND TESTED. WORKING PROPERLY.
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S749114,6082017,99999,B06,0.00,180.00,0.00,0.00,7.20,17.32,204.52,CHECK 3 CHARGER PER JIMMY. BLOWING FUSES SN# GWK31553 (40) SN#IH67090 (41) AND #IH67091 (65) WENT TO CUSTOMER LOCATION AND LOCATED CHARGERS. CHECKED ALL INCOMING OUTGOING POWER. CHECKED ALL INTERNAL COMPONENTS AND FOUND NO ISSUES WITH ANY OF THE CHARGERS. TESTED ALL 3 CHARGERS ARE WORKING CORRECTLY AT THIS TIME. DISCUSSED WITH BOB WOOD.
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S749140,6232017,99999,B06,12.86,225.00,0.00,0.00,9.51,22.88,270.25,"CHARGER AND BATTERY CABLES GETTING HOT PER JIMMY WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. VISUAL INSPECTION SHOWED BAD SPRING IN HOUSING. REPLACED HOUSING. BROUGHT LIFT OVER AND HOOK TO CHARGER. WAITED 30 MINUTES AND RECHECKED. CABLES STILL GETTING HOT. REPLACED CONTACTS ON CHARGER. PLUGGED TO LIFT AND LET CHARGE FOR 30 MINUTES. PROGRAMMED PARAMETERS AND CHECKED, WORKING PROPERLY. NO EXTREME HEAT ISSUES AT PRESENT."
14080,1,HAWKR,TC3-LP-10KW,GWK31553,63139,C40,S766059,5302019,99999,C42,0.00,90.00,0.00,0.00,5.00,8.79,103.79,CHARGER NOT WORKING. CHECKED DISPLAY BOARD AND DISPLAY COVER. TEST GOOD. APEARS THAT CONTROLLER OUTPUT IS BAD. CHECK ON PRICE. ALEXA GETTING PRICE ON CHARGER
14080,1,HAWKR,TC3-LP-10KW,IH67090,63140,C41,S736790,6122015,99999,B06,0.00,202.50,0.00,0.00,8.10,19.48,230.08,"CUSTOMER STATES CHARGER #41 NOT WORKING. ALSO, CHARGER #40 HAS IRREGULAR LIGHTS ON DISPLAY. WENT TO CUSTOMERS LOCATION AND SURVEYED BOTH CHARGERS. ALL INTERNAL COMPONENTS CHECKED OUT OKAY. FOUND INCOMING POWER TO BOTH UNITS HAD LEG DROPPED. CONTACTED MAINTENANCE AND HAS THEM LOOK AT ISSUE."
14080,1,HAWKR,TC3-LP-10KW,IH67090,63140,C41,S738286,4282016,99999,B06,13.82,45.00,0.00,0.00,2.35,5.66,66.83,REPLACED LUGS AND HOUSING ON POSITIVE AND NEGATIVE CABLES.
14080,1,HAWKR,TC3-LP-10KW,IH67090,63140,C41,S755935,4182018,999,C42,12.86,45.00,0.00,0.00,5.00,5.81,68.67,
14080,1,HAWKR,TC3-LP-10KW,IH67090,63140,C41,S140059,5092018,99999,B06,12.86,180.00,0.00,0.00,7.71,18.55,219.12,WENT TO CUSTOMER LOCATION AND SURVEY GO CHARGER/ LOCATED LOOSE CONNECTION ON CABLE HOUSING. REPAIRED WITH NEW PARTS TESTED AND WORKING OK.
14080,1,HAWKR,TC3-LP-10KW,IH67090,63140,C41,S762010,7162019,9999,C42,13.79,90.00,0.00,0.00,5.00,10.06,118.85,INSTALL NEW CONNECTOR INSTALL HANDLE ON CONNECTOR - CUSTOMER PARTS INSTALL CABLE BRACKET ON CHARGER - CUSTOMER PARTS
14080,1,MISC,3B18-1050,30879V19911,63141,C98,S737039,9302015,99999,B04,0.00,2150.00,0.00,0.00,86.00,206.83,2442.83,WENT TO CUSTOMERS LOCATION TO PERFORM PM SERVICES. ALL OF THE CHARGERS LISTED BELOW ARE FUNCTIONING CORRECTLY AT THE TIME OF THIS PM SERVICE.
14080,1,MISC,3B18-1050,30879V19911,63141,C98,S810768,9302015,99999,B04,0.00,50.00,0.00,0.00,2.00,4.81,56.81,"PREFORMED PM ON CHARGER #C98, SN# 30879V19911, #63141 CHARGER IS PUTTING OUT LOWER AMPERAGE ON DISPLAY THAN RECORDING. CHARGER SHOWING 70 AMPS, METERED AT 103. WILL OPEN A SECOND WORKORDER FOR SERVICE REPAIR."
14080,1,MISC,3B18-1050,30879V19911,63141,C98,S810788,1142016,99999,B06,880.53,450.00,0.00,65.00,55.82,134.25,1585.60,"CHECK CHARGER, PUTTING OUT LOW AMPS. FOUND CONTROL BAD. REPLACED WITH A NEW CONTROLLER AND CHARGER IS WORKING PROPERLY AT THIS TIME."
14080,1,MISC,3B18-1050,30879V19911,63141,C98,S770376,3192019,999,C42,27.58,135.00,0.00,0.00,6.50,15.64,184.72,CHECK CONNECTORS ON CHARGERS INSTALL CONNECTS ON SHOP CHARGER / C-98
14080,1,MISC,3PFE18B-1050EMEP,AA732400011,63142,C00,S736711,5052015,99999,B06,13.82,45.00,0.00,0.00,2.35,5.66,66.83,REPLACED BURNT CONNECTORS ON CHARGER CABLES.
14080,1,MISC,3PFE18B-1050EMEP,AA732400011,63142,C00,S762078,9182019,9999,C42,0.00,135.00,0.00,0.00,5.40,12.99,153.39,ON CHARGER CHARGER WONT CHANGE. CHECK SYSTEM. POWER TO CHARGER. TAKE OFF COVER AND CHECK FUSES. FUSES BLOW. USE CUSTOMER FUSE AND INSTALL. CHARGE LIFT AND WATCH - TEST GOOD
14080,1,YALE,3YTF6-450,77001-YXT,63143,C63,S810773,9302015,99999,B04,0.00,50.00,0.00,0.00,2.00,4.81,56.81,PERFORMED PM ON CHARGER #63. CHARGER IS PUTTING OUT LOWER AMPERAGE THAN RECORDING. WILL OPEN ANOTHER WORK ORDER FOR REPAIR.
14080,1,YALE,3YTF6-450,77001-YXT,63143,C63,S810784,2232016,99999,B37,0.00,43.76,0.00,0.00,0.00,0.00,43.76,void work order per Mike Miller
14080,1,MISC,3PF18B-380EMES,51702,63151,C11,S810774,9302015,99999,B04,0.00,50.00,0.00,0.00,2.00,4.81,56.81,"PERFORMED PM ON CHARGER #11, CHARGER IS FAULTING OUT. REPAIRS WILL BE DONE ON ANOTHER WORK ORDER."
14080,1,MISC,3PF18B-380EMES,51702,63151,C11,S810783,11172015,99999,B06,0.00,315.00,0.00,0.00,12.60,30.30,357.90,"CHECK CHARGER, FAULTING OUT AND NOT CHARGING WENT TO CUSTOMER LOCATION AND LOCATED UNIT. AFTER SURVEYING CHARGER IT WAS DISCOVERED THAT BATTERY WHICH WAS PLUGGED UP TO CHARGER WAS FULLY CHARGED. NO OTHER EQUIPMENT AROUND TO TEST CHARGER.  WILL COME BACK AT A LATER DATE TO TEST THE CHARGER. WENT BACK TO THE LOCATION TO TEST THE CHARGER. CHARGER APPEARED TO BE WORKING CORRECTLY. NO FAULT CODE APPEARED AND CHARGER SHUT OFF AFTER FINISHING CHARGER ON BATTERY. PLACED CHARGER BACK IN SERVICE."
14080,1,HAWKR,TC3-LP-10KW,LD140488,63154,C77,S748648,6022016,99999,B06,0.00,90.00,0.00,0.00,3.60,8.66,102.26,"WENT TO CUSTOMER LOCATION PER JIMMY TO INSPECT CHARGER #77. LOCATED UNIT. UPON LOCATING CHARGER , DID INITIAL SURVEY TO LOOK FOR ANY BURN MARKS OR ""RED FLAGS"" FOUND NO INDICATIONS OF ANY PROBLEMS. TRIED TO PLUG CHARGER UP TO TRUCK TO FIND HOUSING ON BATTERY CABLES AND LUGS WERE BAD. COMPLETED WORK ON W/O 748649. CONTINUED TO PLUG CHARGER UP AFTER INSTALLING NEW SB350 KIT. CHARGER SEEMS TO HAVE NO ISSUES AT THIS TIME. WATCHED CHARGER FOR 30 MINUTES TO ENSURE NO FAULT OCCURS. KEPT UNIT IN SERVICE AFTER FINDING NO ISSUES."
14080,1,HAWKR,TC3-LP-10KW,LD140488,63154,C77,S753892,2262018,9999,C42,77.16,135.00,0.00,0.00,8.49,20.41,241.06,CHECK ALL CHARGER CABLE ENDS REPLACE CONNECTOR #3 IH67088    GWK 31551     IG66376     IH67083 #22 44703
14080,1,MISC,PHIAF-10KW-48V,2307030566,63157,C12,S755909,3162018,9999,C42,12.86,90.00,0.00,0.00,5.00,9.98,117.84,INSTALL NEW LUGS ON CABLES & CONNECTOR TEST GOOD
14080,1,HAWKR,TC3-LP-10KW,GWK31554,63158,C-N/A MOIST,S736709,5052015,99999,B06,13.82,45.00,0.00,0.00,2.35,5.66,66.83,REPLACED BURNT CONENCTORS ON CHARGER CABLES.
14080,1,HAWKR,TC3-LP-10KW,GWK31554,63158,C-N/A MOIST,S738229,3212016,99999,B06,0.00,45.00,0.00,0.00,1.80,4.33,51.13,WENT TO CUSTOMER LOCATION. REPLACED SB HOUSING AND LUGS WITH CUSTOMER PARTS.
14080,1,HAWKR,TC3-LP-10KW,GWK31554,63158,C-N/A MOIST,S748893,6222016,99999,B06,13.82,225.00,0.00,0.00,9.55,22.97,271.34,"BATTERY CABLES ARE GETTING HOT WHILE CHARGING BATTERY. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. CHECKED CHARGER FOR PROPER PROGRAMMING. PROGRAMMING LOOKED OKAY . SURVEYED CHARGER CABLES, LUGS, ETC. FOUND SMALL AMOUNT OF PLAY INSIDE HOUSING. WENT AHEAD AND REPLACED WITH NEW LUGS AND HOUSING. WENT AND LOCATED FORKLIFT. SURVEYED BATTERY, ALL VOLTS, SPECIFIC GRAVITY, CABLES, LUGS, ETC...WORKING OKAY. DISCUSSED SITUATION WITH OPERATOR. OPERATOR STATED THAT THE BATTERY WAS TOTALLY RAN DOWN YESTERDAY AND THAT HE WAS  BARELY ABLE TO GET BACK TO CHARGER. SURVEYED CHARGE CYCLES ON BATTERY. BATTERY IS NOT GETTING FULL CHARGE AND SHOWED FAULT CODES FOR BEING OVER DISCHARGED SUGGEST FULL CHARGE ON BATTERIES AND NOT TO RUN DOWN PAST 80%."
14080,1,HAWKR,TC3-LP-10KW,GWK31554,63158,C-N/A MOIST,S750043,5132017,99999,B06,0.00,135.00,0.00,0.00,5.40,12.99,153.39,WENT TO CUSTOMER LOCATION. CHARGER NOT POWERING ON. TESTED CHARGER COMPONENTS. COMPONENTS TESTED SAT. RESET POWER INPUT. CHARGER NOW WORKING PROPERLY.
14080,1,HAWKR,TC3-LP-10KW,GWK31554,63158,C-N/A MOIST,S751228,8042017,99999,B06,490.74,315.00,0.00,36.62,33.69,81.03,957.08,CHARGER NOT OPERATING PER JIMMY.
14080,1,HAWKR,TC3-LP-10KW,GWK31501,63160,C-SHOP,S748872,6212016,99999,B06,13.82,67.50,0.00,0.00,3.25,7.82,92.39,"REPLACE CHARGER HOUSING. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. FOUND CONTACT LUGS BURNT AND PITTED. REPLACED CONTACT AND HOUSING WITH NEW KIT. TESTED UNIT, WORKING OKAY."
14080,1,HAWKR,TC3-LP-10KW,GWK31501,63160,C-SHOP,S758884,5182017,99999,B06,0.00,180.00,0.00,0.00,7.20,17.32,204.52,"CHARGER FAULTING OUT PER DOG. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. SURVEYED CHARGER. CHECKED THE INPUT FUSES, RECTIFIER BRIDGE, IGBT, AND INCOMING POWER. CHECKED MAIN AND SUPPLY BOARD. NO ISSUES TRACED LESS OF POWER BACK TO POWER OUTLET AT CUSTOMER. PLUG AND OUTLET. HAVE PLAY AND ALLOWED PLUG TO SLIP OUT SLIGHTLY AND DROP A LEG. SUPPLY  THE CHARGER. GOT WITH MAINTENANCE AND SUGGESTED PLUG AND OUTLET BE REPLACED. CHARGER WORKING PROPERLY AT PRESENT."
14080,1,HAWKR,TC3-LP-10KW,GWK31501,63160,C-SHOP,S754224,10272017,999,C42,12.86,90.00,0.00,0.00,5.00,9.98,117.84,SHOP CHARGER HAD BROKE END.REPLACED WITH NEW RECEPTACLE.
14080,1,HAWKR,TC3-LP-10KW,GWK31501,63160,C-SHOP,S140057,4202018,99999,B06,0.00,180.00,0.00,0.00,7.20,17.32,204.52,"CHARGER NOT OPERATING. WENT TO CSUTOMER LOCATION AND LOCATED CHARGER. HOOKED CHARGER TO BATTERY. CHARGER DID NOT WORK. POWER DISPLAY IS ON BUT CHARGER IS INOPERABLE. REMOVED HOUSING AND SURVEYED CHARGER. TESTED AC AND DC FUSES, ALL GOOD. CHECKED ALL INTERNAL COMPONENTS FOUND FAULTY POWER SWITCH ON SIDE B. REWIRED SWITCH TO PINS ON SIDE A. TESTED, WORKING OKAY. REINSTALLED CABINET. RETURNED TO SHOP."
14080,1,HAWKR,TC3-LP-10KW,GWK31501,63160,C-SHOP,S318605,6292018,99999,B06,0.00,180.00,0.00,0.00,7.20,17.32,204.52,"DISPATCH CALL #4792 CHARGER NOT OPERATING. WENT TO CUSTOMER LOCATION AND LOCATED CHARGER. SURVEYED CHARGER AND FOUND ON/OFF SWITCH BAD ON SIDE A. MOVED CONNECT IONS TO SIDE B, TESTED, WORKING OKAY. RE-ASSEMBLED CHARGER WILL ORDER SPARE SWITCH, FOR FUTURE REPLACEMENT AS ONE SIDE IS ALREADY OUT."
14080,1,HAWKR,TC3-LP-10KW,GWK31501,63160,C-SHOP,S762064,9092019,9999,C42,14.04,135.00,0.00,0.00,5.96,14.34,169.34,"CHARGER NOT WORK. CHECK FUSES. INPUT FUSES ARE BLOWN. REPLACE FUSES. BLOW OUT CHARGER. INSTALL NEW CONNECTOR LUGS, HANDLE AND BRACKET. TEST GOOD."
14080,1,MISC,17090,36LC36-8ET,63175,,S736100,4302015,99999,B06,0.00,45.00,0.00,0.00,1.80,4.33,51.13,"CHARGER CABLES EXPOSED, CREATING SAFETY HAZARD. REMOVED CHARGER AND TOOK INTO SHOP AREA. REMOVED HOUSING AND TOOK CHARGER BACK TO ORIGINAL LOCATION. HOOKED CHARGER TO UNIT; WORKING FINE."
14080,1,MISC,MAGNUM 253-34FD,84972,63260,B1156,S507228,4142016,80,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE
14080,1,HYSTE,E60XN-33,A268N07748K,63439,,S809439,12162015,768,C42,0.00,517.50,0.00,0.00,20.70,49.78,587.98,TECHNICIAN DROVE TO LOCATION-WENT THROUGH SECURITY AND GOT TO UNIT AND FOUND INNER SIDE SHIFT HOSE HAD A PIN HOLE AND CALLED VENDOR-THEY ASKED THAT THEY WERE RETURNED TO BE SENT OUT FOR TESTING-WENT TO VENDOR AND GOT NEW HOSE-RETURNED TO CUSTOMER LOCATION-WENT TO SHOP AND GOT RAGS AND PIG MAT- PUT HOSE BACK ON UNIT AND TESTED OKAY AT THIS TIME-WIPED DOWN UNIT-
14080,1,HAWKR,TC3LP-10KW,GWK31535,63471,C18,S736728,6032015,99999,B06,50.70,360.00,0.00,18.00,17.15,41.24,487.09,CHARGER FAULTING OUT. INITIAL SURVEY INDICATED FANS NOT WORKING. WILL ORDER AND REPLACE. WENT TO CUSTOMERS LOCATION. CHARGER HAS BEEN FAULTING OUT & SHUTTING DOWN PER CUSTOMER. CHARGER IS NOT PRESENTLY SHOWING ANY FAULT CODES. WILL SURVEY COMPLETE CHARGER FOR POSSIBLE CAUSES. CHECKED ALL INCOMING & OUT GOING POWER. CHECKED BOTH INPUT AND OUTPUT FUSES. CHECKED THE RECTIFIER BRIDGE & IGBT MODULE. CHECKED THERMOSTAT AND FANS. FANS ARE NOT WORKING PROPERLY.FANS ARE GETTING STUCK DUE TO BUILD-UP. CLEANED FANS BUT STILL NOT OPERATING PROPERLY. RECEIVED NEW FANS AND WENT TO CUSTOMERS LOCATION. LOCKED/TAGGED OUT CHARGER. REMOVED HOUSING & TRIED TO REPLACE FANS; NOT ABLE TO ACCESS DUE TO LOCATION. WILL NEED HELPER TO REMOVE CHARGER. RETURNED TO CUSTOMERS LOCATION AND REMOVED CHARGER FORM RACK (USED HELPER TO REMOVE AND PUT CHARGERS BACK). REMOVED OLD FANS. RE-WIRED AND INSTALLED NEW PARTS. TESTED OPERATION. WORKING OKAY. REINSTALLED HOUSING AND BOLTED BACK ON RACK.
14080,1,CLARK,C30C,C232L-0943-9855CN,63660,B1157,S520878,4142017,363,C10,0.00,50.00,0.00,0.00,5.00,5.09,60.09,P.M. SERVICE * BOTTOM OF CLAMP IS STARTING TO COME APART
14080,1,MISC,8566S,NOT AVAILABLE/DATA,63926,47,S809716,8212015,99999,C42,100.43,180.00,0.00,0.00,11.22,26.98,318.63,BATTERY IS WEAK-WILL NOT HOLD CHARGE- WENT TO SHOP AND GOT BATTERY-HAD TO TRIM AROUND BATTERY UNTIL IT FIT IN THE MACHINE.
14080,1,MISC,8566S,NOT AVAILABLE/DATA,63926,DR47,S506692,10232015,99999,C42,0.00,140.00,0.00,0.00,10.00,8.79,158.79,P.M. SERVICE
14080,1,MISC,8566S,NOT AVAILABLE/DATA,63926,,S506624,11172015,99999,C42,0.00,50.00,0.00,0.00,0.00,4.63,54.63,**THIS TRUCK IS OUT OF SERVICE**
14080,1,CLARK,TL18-85S-25,58071I5,63977,B1162A,S810740,9232015,99999,B26,0.00,52.00,0.00,0.00,0.00,0.00,52.00,INSTALLED NEW BATTERY IN UNIT. UNSTALLED NEW BLINKY LIGHT ON BATTERY.
14080,1,CLARK,C25C,C232L-0963-9855CN,64037,N1425,S512958,5022016,125,R55,0.00,45.00,0.00,0.00,0.00,0.00,45.00,P.M. SERVICE
14080,1,MISC,3B6-540,30-415V12874 D2,64188,C2874,S736783,6172015,99999,B06,0.00,90.00,0.00,0.00,3.60,8.66,102.26,"CUSTOMER STATES CHARGER NOT WORKING. WENT TO CUSTOMER LOCATION LOCATED UNIT ON SECOND FLOOR. HOOKED CHARGER TO BATTERY, CHARGER NOT CHARGING. SURVEYED CHARGERS IN COMING POWER, AC/DC FUSES ETC. AND ALL CHECKED OUT OKAY. SURVEYED BATTERY IN UNIT AND 12-VOLT BATTERY ONLY HAD 4.6 VOLTS TOTAL. BATTERY IS OVER- DISCHARGED AND NEEDS CHARGED SO I MAY FURTHER INSPECT CHARGER. MOST EVERY CHARGER IS NOT PICKING UP OVER- DISCHARGED BATTERY BUT FURTHER TESTING IS NEEDED. ELEVATOR IN BUILDING IS NOT WORKING AND I CANNOT GET BATTERY UNIT TO SHOP TO CHARGE PROPERLY. NOTIFIED JIMMY THAT BATTERY WILL NEED TO BE MOVED ACROSS THE STREET FOR CHARGING."
14080,1,MISC,3B6-540,30-415V12874 D2,64188,C72,S748613,5212016,99999,B06,1186.73,630.00,0.00,21.58,73.53,176.85,2088.69,"WENT TO CUSTOMER LOCATION TO CHECK CHARGER. LOCATED UNIT. SURVEYED CHARGER TO FIND BAD DISPLAY AND BAD A/C CONTACTOR. TALKED TO JIMMY MONSEU ABOUT ORDERING PARTS. JIMMY APPROVED. WENT TO SHOP TO ORDER PARTS. RECEIVED PARTS. WENT TO CUSTOMER LOCATION TO INSTALL NEW CONTROLLER AND CONTACTOR. REMOVED OLD CONTACTOR, INSTALLED NEW. REMOVED OLD CONTROLLER, FOUND THAT NEW CONTROLLER PLUG DID NOT WORK WITH CHARGER. SPLICED WIRES TO CORRECTLY WIRE UP CONTROLLER. MOUNTED CONTROLLER ON DOOR. TESTED TO FIND BATTERY TO LOW FOR CHARGER TO READ AND COME ON. RELAYED INFO TO JIMMY. 6-85-13 S/N PL105090308, UNIT #72, KALMAR KC-ACWA 40B"
